queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
4021,FC2515-P27-R0394,内蒙古,394,REUSED_SEALED_EVIDENCE_U:0066:3924:ANG-1670,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
4022,FC2515-P27-R0396,内蒙古,396,REUSED_SEALED_EVIDENCE_C:0064:3810:ANG-1701,内蒙古自治区工商业联合会,党组书记,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.nmgtzb.gov.cn/c/www/tzsx/52214,
4023,FC2515-P27-R0399,内蒙古,399,REUSED_SEALED_EVIDENCE_C:0064:3832:ANG-1723,内蒙古伊泰集团有限公司,副总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.jiemian.com/article/13877041.html,
4024,FC2515-P27-R0401,内蒙古,401,REUSED_SEALED_EVIDENCE_U:0066:3925:ANG-1724,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
4025,FC2515-P27-R0402,内蒙古,402,REUSED_SEALED_EVIDENCE_C:0064:3833:ANG-1739,兴泰建设集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.imline.cn/news/yaowen/2026/020G931M2026.html,
4026,FC2515-P27-R0403,内蒙古,403,REUSED_SEALED_EVIDENCE_U:0066:3926:ANG-1737,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_SAME_NAME_CHINA_MOBILE_FORMER_EXECUTIVE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
4027,FC2515-P27-R0404,内蒙古,404,REUSED_SEALED_EVIDENCE_U:0066:3927:ANG-1738,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
4028,FC2515-P27-R0405,内蒙古,405,REUSED_SEALED_EVIDENCE_U:0066:3928:ANG-1740,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
4029,FC2515-P27-R0411,内蒙古,411,REUSED_SEALED_EVIDENCE_C:0064:3834:ANG-1717,赤峰东黎羊绒股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.nmgtzb.gov.cn/c/www/tzsx/52214,
4030,FC2515-P27-R0413,内蒙古,413,REUSED_SEALED_EVIDENCE_U:0066:3929:ANG-1662,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4031,FC2515-P27-R0414,内蒙古,414,REUSED_SEALED_EVIDENCE_U:0064:3814:ANG-1705,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4032,FC2515-P27-R0417,内蒙古,417,REUSED_SEALED_EVIDENCE_U:0066:3930:ANG-1702,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
