queue_order,person_id,province,excel_row,source_fragment,federation_role,identity_resolution,candidate_names,repair_notes,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,current_organization,current_title,current_verification_status,unresolved_reason
61,FC2515-P16-R0101,河南,101,李,常委,FRAGMENT_HEAD,李森,row101+row102,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
62,FC2515-P16-R0102,河南,102,森,常委,FRAGMENT_TAIL,李森,row101+row102,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
63,FC2515-P16-R0117,河南,117,张,常委,FRAGMENT_HEAD,张慧（女）,row117+row118,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
64,FC2515-P16-R0118,河南,118,慧,常委,FRAGMENT_TAIL,张慧（女）,row117+row118,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
65,FC2515-P16-R0119,河南,119,张,常委,FRAGMENT_HEAD,张磊,row119+row120,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
66,FC2515-P16-R0120,河南,120,磊,常委,FRAGMENT_TAIL,张磊,row119+row120,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
67,FC2515-P16-R0142,河南,142,曹,常委,SHIFT_FRAGMENT,曹磊,row142 + prefix(row143=磊梁),federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
68,FC2515-P16-R0144,河南,144,友,常委,SHIFT_FRAGMENT,梁友,suffix(row143=磊梁)+row144,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
69,FC2515-P16-R0155,河南,155,丁,执委,SHIFT_FRAGMENT,丁剑,row155 + prefix(row156=剑丁卫军),federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
70,FC2515-P16-R0165,河南,165,王,执委,FRAGMENT_HEAD,王铭,row165+row166,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
