queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3481,FC2515-P25-R0043,甘肃,43,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1544,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3482,FC2515-P25-R0044,甘肃,44,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1545,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3483,FC2515-P25-R0045,甘肃,45,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1508,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2025_COMPANY_BRIDGE_BUT_NO_CURRENT_2026_EXPLICIT_TITLE
3484,FC2515-P25-R0046,甘肃,46,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1557,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3485,FC2515-P25-R0047,甘肃,47,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+OFFICIAL_GANSU_UNITED_FRONT_2025_COMPANY_BRIDGE+CURRENT_2026_PROVINCIAL_MEDIA:ANG-1561,甘肃滨河食品工业（集团）有限责任公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://lz.gansudaily.com.cn/system/2026/08/26/031422981.shtml,
3486,FC2515-P25-R0048,甘肃,48,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1562,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3487,FC2515-P25-R0049,甘肃,49,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1563,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3488,FC2515-P25-R0050,甘肃,50,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1533,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3489,FC2515-P25-R0051,甘肃,51,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1534,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_COMPANY_ROLE_HIT_WITHOUT_SAFE_FEDERATION_IDENTITY_BRIDGE
3490,FC2515-P25-R0052,甘肃,52,OFFICIAL_ACFIC_2022_TOTAL_CHAMBER_VICE_CHAIR+BRIDGED_CURRENT_2026_SAME_FEDERATION_ROLE:ANG-1537,甘肃省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://gansu.gscn.com.cn/system/2026/08/25/013545837.shtml,
3491,FC2515-P25-R0053,甘肃,53,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1538,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,SAME_NAME_OUT_OF_PROVINCE_HIT_REJECTED_NO_SAFE_IDENTITY_BRIDGE
3492,FC2515-P25-R0054,甘肃,54,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1540,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3493,FC2515-P25-R0055,甘肃,55,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1539,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3494,FC2515-P25-R0056,甘肃,56,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1567,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3495,FC2515-P25-R0057,甘肃,57,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1558,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_COMPANY_ROLE_HIT_WITHOUT_SAFE_FEDERATION_IDENTITY_BRIDGE
