queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3001,FC2515-P21-R0332,四川,332,REUSED_SEALED_EVIDENCE_C:0048:2859:ANG-1257,四川英创力电子科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7276658,
3002,FC2515-P21-R0334,四川,334,REUSED_SEALED_EVIDENCE_U:0048:2860:ANG-1261,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2860
3003,FC2515-P21-R0335,四川,335,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1268,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,SOURCE_QUALIFIED_ROLE_HIT_STALE_2024_NO_CURRENT_2026_CONFIRMATION
3004,FC2515-P21-R0336,四川,336,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1268,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,SOURCE_QUALIFIED_ORG_HIT_NO_CURRENT_2026_TITLE_EVIDENCE
3005,FC2515-P21-R0337,四川,337,REUSED_SEALED_EVIDENCE_U:0048:2861:ANG-1264,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2861
3006,FC2515-P21-R0339,四川,339,REUSED_SEALED_EVIDENCE_U:0048:2862:ANG-1267,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2862
3007,FC2515-P21-R0340,四川,340,REUSED_SEALED_EVIDENCE_U:0048:2863:ANG-1262,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2863
3008,FC2515-P21-R0342,四川,342,REUSED_SEALED_EVIDENCE_U:0048:2864:ANG-1266,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2864
3009,FC2515-P21-R0343,四川,343,REUSED_SEALED_EVIDENCE_U:0048:2865:ANG-1263,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2865
3010,FC2515-P21-R0344,四川,344,REUSED_SEALED_EVIDENCE_C:0048:2866:ANG-1265,自贡市工商业联合会,主席、总商会会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.zgm.cn/content/6a90f9caa48f1,
3011,FC2515-P21-R0348,四川,348,REUSED_SEALED_EVIDENCE_U:0048:2867:ANG-1212,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2867
3012,FC2515-P21-R0351,四川,351,REUSED_SEALED_EVIDENCE_C:0048:2868:ANG-1211,中国人民政治协商会议广元市委员会,副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.womenofchina.com/flsy/2026/0305/21453.html,
3013,FC2515-P21-R0353,四川,353,REUSED_SEALED_EVIDENCE_C:0047:2797:ANG-1316,域上和美集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/jjxw/2026-07-24/doc-iniivtwx1874201.shtml,
3014,FC2515-P21-R0358,四川,358,REUSED_SEALED_EVIDENCE_U:0048:2869:ANG-1196,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2869
3015,FC2515-P21-R0362,四川,362,REUSED_SEALED_EVIDENCE_U:0047:2791:ANG-1195,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0047:q2791
3016,FC2515-P21-R0365,四川,365,REUSED_SEALED_EVIDENCE_U:0048:2870:ANG-1197,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2870
3017,FC2515-P21-R0369,四川,369,REUSED_SEALED_EVIDENCE_U:0048:2871:ANG-1226,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2871
3018,FC2515-P21-R0370,四川,370,REUSED_SEALED_EVIDENCE_U:0048:2872:ANG-1275,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2872
3019,FC2515-P21-R0372,四川,372,REUSED_SEALED_EVIDENCE_U:0048:2873:ANG-1223,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2873
3020,FC2515-P21-R0374,四川,374,REUSED_SEALED_EVIDENCE_U:0048:2874:ANG-1224,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0048:q2874
