queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
4141,FC2515-P28-R0106,广西,106,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1793,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_SAME_NAME_HITS_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
4142,FC2515-P28-R0107,广西,107,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1773,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4143,FC2515-P28-R0108,广西,108,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1747,广西兆和种业有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,B,https://nxy.gxu.edu.cn/info/1077/5791.htm,
4144,FC2515-P28-R0109,广西,109,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1786,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4145,FC2515-P28-R0110,广西,110,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1820,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4146,FC2515-P28-R0111,广西,111,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1794,广西巴马丽琅饮料有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://me.gxu.edu.cn/info/1051/5136.htm,
4147,FC2515-P28-R0112,广西,112,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1795,广西浙江商会,会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-05-23/doc-inhywcxs5487324.shtml,
4148,FC2515-P28-R0113,广西,113,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1799,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4149,FC2515-P28-R0114,广西,114,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1800,广西金福农业有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.rmzxw.com.cn/c/2026-02-26/3873912.shtml,
4150,FC2515-P28-R0115,广西,115,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1770,迈越科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.gxjtc.edu.cn/info/1050/11179.htm,
