queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
1201,FC2515-P12-R0290,安徽,290,邵迪,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,邵迪,宿州市工商业联合会,主席（宿州市政协副主席）,CURRENT_ORG_TITLE_CONFIRMED,federation_official_current_local_role_with_historical_identity_bridge,A,宿州市工商联赴沪杭招商考察 深化产业对接与商会联动,https://www.ahgcc.cn/News/show/277629.html,2026-06-26,,与已封存 queue 1127 同省、同名且同 ambiguity_group_id=ANG-0480；复用其证据但保留独立 person_id，不做姓名合并。安徽省工商联2026-06官方稿明确邵迪为宿州市政协副主席、市工商联主席；2022省工商联常委名册含邵迪（女），身份上下文一致。
1202,FC2515-P12-R0292,安徽,292,邰紫鹏,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,邰紫鹏,泰尔重工股份有限公司,党委书记、董事长,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official_current_role_with_federation_identity_bridge,A,泰尔重工2026当前官网新闻/党委换届,https://www.taiergroup.com/,2026-09-20,,与已封存 queue 1128 同省、同名且同 ambiguity_group_id=ANG-0479；复用其证据但保留独立 person_id，不做姓名合并。泰尔重工官网2026当前页面及5月/6月企业新闻明确邰紫鹏为党委书记、董事长；2022省工商联常委/副会长身份提供桥接。旧省工商联页面的总经理表述不再沿用。
1203,FC2515-P12-R0293,安徽,293,林巨广,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,林巨广,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,与已封存 queue 1129 同省、同名且同 ambiguity_group_id=ANG-0457；复用其证据但保留独立 person_id，不做姓名合并。保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1204,FC2515-P12-R0299,安徽,299,周勇,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,周勇,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,与已封存 queue 1130 同省、同名且同 ambiguity_group_id=ANG-0425；复用其证据但保留独立 person_id，不做姓名合并。保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1205,FC2515-P12-R0302,安徽,302,周伊凡,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,周伊凡,安徽富煌建设有限责任公司,董事、总经理；兼合肥富煌君达高科信息技术有限公司董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,与已封存 queue 1131 同省、同名且同 ambiguity_group_id=ANG-0424；复用其证据但保留独立 person_id，不做姓名合并。2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1206,FC2515-P12-R0306,安徽,306,赵艳,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,赵艳,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,与已封存 queue 1132 同省、同名且同 ambiguity_group_id=ANG-0478；复用其证据但保留独立 person_id，不做姓名合并。保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1207,FC2515-P12-R0308,安徽,308,郝连根,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,郝连根,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,与已封存 queue 1133 同省、同名且同 ambiguity_group_id=ANG-0481；复用其证据但保留独立 person_id，不做姓名合并。保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1208,FC2515-P12-R0312,安徽,312,胡守斌,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,胡守斌,中国人民政治协商会议淮北市委员会,副主席（兼致公党淮北市委会主委）,CURRENT_ORG_TITLE_CONFIRMED,government_official_current_role_plus_local_federation_history_bridge,A,淮北市召开药械行业协会一届六次会员代表大会,https://amr.huaibei.gov.cn/gszx/gskx/58021245.html,2026-03-03,,与已封存 queue 1134 同省、同名且同 ambiguity_group_id=ANG-0472；复用其证据但保留独立 person_id，不做姓名合并。2024淮北理工学院公开稿明确同一胡守斌当时为淮北市政协副主席、工商联主席，建立工商联身份桥；2026淮北市市场监管局更新其现职为市政协副主席、致公党市委会主委，不机械沿用旧工商联主席。
1209,FC2515-P12-R0313,安徽,313,胡春华,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,胡春华,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Anhui 2022 election identity + 2026 official-leadership/current-role verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220802_312829.html,2026-09-20,"胡春华 remains current-role unresolved: the historical federation identity is verified, but the current official Anhui leadership surface no longer lists the name and targeted current research did not safely establish a replacement organization/title.",与已封存 queue 1044 同省、同名且同 ambiguity_group_id=ANG-0473；复用其证据但保留独立 person_id，不做姓名合并。ACFIC 2022 Anhui election roster anchors 胡春华 to this exact provincial federation role (常务副主席). Absence from the current leadership surface is not treated as proof of no current role; no name-only replacement match is promoted.
1210,FC2515-P12-R0318,安徽,318,施卫东,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,施卫东,安徽德力日用玻璃股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,安徽省工商业联合会（总商会）现任领导,https://www.ahgcc.cn/Survey/,2026-09-20,,"与已封存 queue 1050 同省、同名且同 ambiguity_group_id=ANG-0439；复用其证据但保留独立 person_id，不做姓名合并。ACFIC 2022 Anhui election roster anchors 施卫东 to this exact provincial federation role (副主席). The live official Anhui federation/chamber leadership surface directly lists this person together with the current federation role and the stored current organization/title; identity is therefore closed by federation context, not name alone."
1211,FC2515-P12-R0322,安徽,322,姚广传,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,姚广传,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,与已封存 queue 1135 同省、同名且同 ambiguity_group_id=ANG-0428；复用其证据但保留独立 person_id，不做姓名合并。保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1212,FC2515-P12-R0323,安徽,323,姚亚妹,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,姚亚妹,合肥市工商业联合会,主席（合肥市人大常委会副主任）,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media_current_role_plus_government_federation_history_bridge,B,全市民营经济统战工作暨民营企业家座谈会召开,https://www.sohu.com/a/1029559957_121106832,2026-05-29,,与已封存 queue 1136 同省、同名且同 ambiguity_group_id=ANG-0426；复用其证据但保留独立 person_id，不做姓名合并。2024合肥市瑶海区政府稿明确姚亚妹为市政协副主席、工商联主席，形成身份桥；2026合肥会议报道更新为市人大常委会副主任、市工商联主席。当前职务来源为权威会议转发稿，保守定B。
1213,FC2515-P12-R0326,安徽,326,聂磊,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,聂磊,安徽省工商业联合会 / 安徽省总商会,副主席 / 副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,安徽省工商业联合会（总商会）现任领导,https://www.ahgcc.cn/Survey/,2026-09-20,,"与已封存 queue 1045 同省、同名且同 ambiguity_group_id=ANG-0471；复用其证据但保留独立 person_id，不做姓名合并。ACFIC 2022 Anhui election roster anchors 聂磊 to this exact provincial federation role (专职副主席). The live official Anhui federation/chamber leadership surface directly lists this person together with the current federation role and the stored current organization/title; identity is therefore closed by federation context, not name alone."
1214,FC2515-P12-R0331,安徽,331,徐进,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,徐进,安徽口子酒业股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,与已封存 queue 1138 同省、同名且同 ambiguity_group_id=ANG-0437；复用其证据但保留独立 person_id，不做姓名合并。2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1215,FC2515-P12-R0332,安徽,332,徐进,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,徐进,安徽口子酒业股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,与已封存 queue 1138 同省、同名且同 ambiguity_group_id=ANG-0437；复用其证据但保留独立 person_id，不做姓名合并。2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1216,FC2515-P12-R0334,安徽,334,徐玉美,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,徐玉美,安徽国邦实业集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,与已封存 queue 1139 同省、同名且同 ambiguity_group_id=ANG-0435；复用其证据但保留独立 person_id，不做姓名合并。2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1217,FC2515-P12-R0338,安徽,338,徐珍玉,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,徐珍玉,安徽朗坤物联网有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,与已封存 queue 1140 同省、同名且同 ambiguity_group_id=ANG-0436；复用其证据但保留独立 person_id，不做姓名合并。2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1218,FC2515-P12-R0340,安徽,340,徐善水,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,徐善水,安徽集友新材料股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,stock_exchange_filing_with_historical_federation_identity_bridge,A,安徽集友新材料股份有限公司2026年股东会材料,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-03/603429_20260403_90XW.pdf,2026-04-03,,与已封存 queue 1141 同省、同名且同 ambiguity_group_id=ANG-0434；复用其证据但保留独立 person_id，不做姓名合并。与已封存 queue 1082 同省、同名且同 ambiguity_group_id=ANG-0434；复用其证据但保留独立 person_id，不做姓名合并。2022全国工商联安徽换届名册锚定安徽省总商会副会长/常委身份；上交所2026披露明确徐善水现任董事长、总裁。
1219,FC2515-P12-R0342,安徽,342,殷金宝,执委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,殷金宝,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,检索到天津银行系统同名历史人物，但地域、履历和生存状态均与安徽省工商联源身份不一致，明确排除；未发现可安全桥接的安徽当前角色。,与已封存 queue 1142 同省、同名且同 ambiguity_group_id=ANG-0460；复用其证据但保留独立 person_id，不做姓名合并。保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
