queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3841,FC2515-P27-R0037,内蒙古,37,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1687,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_MENGCAO_ROLE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3842,FC2515-P27-R0038,内蒙古,38,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1650,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3843,FC2515-P27-R0039,内蒙古,39,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1665,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3844,FC2515-P27-R0040,内蒙古,40,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1690,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2025_INNER_MONGOLIA_ENERGY_ROLE_HITS_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3845,FC2515-P27-R0041,内蒙古,41,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1695,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3846,FC2515-P27-R0042,内蒙古,42,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1692,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3847,FC2515-P27-R0043,内蒙古,43,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1698,华汇城市建设服务平台内蒙古规划院,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.cnhh.com/wap/news/show-559.html,
3848,FC2515-P27-R0044,内蒙古,44,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1668,内蒙古自治区工商业联合会（总商会）,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://wltqq.gov.cn/zfxxgk/fdzdgknrwltqq/zdlyxxwltqq/zsyz/202605/t20260511_219478.html,
3849,FC2515-P27-R0045,内蒙古,45,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1675,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3850,FC2515-P27-R0046,内蒙古,46,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1676,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3851,FC2515-P27-R0047,内蒙古,47,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1674,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3852,FC2515-P27-R0048,内蒙古,48,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1681,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3853,FC2515-P27-R0049,内蒙古,49,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1700,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
