queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
2761,FC2515-P20-R0385,海南,385,REUSED_SEALED_EVIDENCE_U:0045:2666:ANG-1160,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2666
2762,FC2515-P20-R0387,海南,387,REUSED_SEALED_EVIDENCE_C:0045:2667:ANG-1159,海口市工商业联合会,党组书记,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-07-10/doc-inihhvke3955043.shtml,
2763,FC2515-P20-R0388,海南,388,REUSED_SEALED_EVIDENCE_U:0045:2668:ANG-1161,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2668
2764,FC2515-P20-R0391,海南,391,REUSED_SEALED_EVIDENCE_U:0045:2669:ANG-1147,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2669
2765,FC2515-P20-R0394,海南,394,REUSED_SEALED_EVIDENCE_U:0045:2670:ANG-1163,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2670
2766,FC2515-P20-R0397,海南,397,REUSED_SEALED_EVIDENCE_U:0045:2671:ANG-1187,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2671
2767,FC2515-P20-R0410,海南,410,REUSED_SEALED_EVIDENCE_U:0045:2672:ANG-1164,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2672
2768,FC2515-P20-R0414,海南,414,REUSED_SEALED_EVIDENCE_U:0045:2673:ANG-1118,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2673
2769,FC2515-P20-R0415,海南,415,REUSED_SEALED_EVIDENCE_C:0045:2674:ANG-1166,海南省工商业联合会,党组成员、专职秘书长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-05-16/doc-inhyankm2703181.shtml,
2770,FC2515-P20-R0418,海南,418,REUSED_SEALED_EVIDENCE_U:0045:2675:ANG-1150,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2675
2771,FC2515-P20-R0420,海南,420,REUSED_SEALED_EVIDENCE_C:0045:2676:ANG-1126,海南广陵高科实业有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/roll/2026-08-04/doc-inimcatv5503346.shtml,
2772,FC2515-P21-R0002,四川,2,FRESH_BRIDGED_EVIDENCE:ANG-1218,四川省工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml,
2773,FC2515-P21-R0003,四川,3,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1216,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2774,FC2515-P21-R0005,四川,5,FRESH_BRIDGED_EVIDENCE:ANG-1222,四川省工商业联合会,一级巡视员,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7494255,
2775,FC2515-P21-R0006,四川,6,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1295,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2776,FC2515-P21-R0007,四川,7,FRESH_BRIDGED_EVIDENCE:ANG-1317,四川省工商业联合会,党组成员、副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7494255,
2777,FC2515-P21-R0008,四川,8,FRESH_BRIDGED_EVIDENCE:ANG-1260,四川省工商业联合会,党组成员、副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.sctyzx.gov.cn/fgjj/202607/54322055.html,
2778,FC2515-P21-R0010,四川,10,FRESH_BRIDGED_EVIDENCE:ANG-1208,通威集团,董事局主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.tongwei.cn/news/11924.html,
2779,FC2515-P21-R0011,四川,11,FRESH_BRIDGED_EVIDENCE:ANG-1289,四川启阳汽车集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7348615,
2780,FC2515-P21-R0012,四川,12,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1274,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2781,FC2515-P21-R0013,四川,13,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1350,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2782,FC2515-P21-R0014,四川,14,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1279,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2783,FC2515-P21-R0015,四川,15,FRESH_BRIDGED_EVIDENCE:ANG-1337,四川铁骑力士实业有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,C,https://news.pedaily.cn/20260122/122630.shtml,
2784,FC2515-P21-R0016,四川,16,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1329,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2785,FC2515-P21-R0017,四川,17,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1312,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2786,FC2515-P21-R0018,四川,18,FRESH_BRIDGED_EVIDENCE:ANG-1291,超宇集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,C,https://www.sohu.com/a/997742437_121106884,
2787,FC2515-P21-R0019,四川,19,FRESH_BRIDGED_EVIDENCE:ANG-1319,中诚投建工集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,C,https://www.sohu.com/a/1001364124_121106884,
2788,FC2515-P21-R0020,四川,20,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1229,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2789,FC2515-P21-R0021,四川,21,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1296,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2790,FC2515-P21-R0022,四川,22,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1323,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2791,FC2515-P21-R0023,四川,23,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1195,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2792,FC2515-P21-R0024,四川,24,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1251,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2793,FC2515-P21-R0025,四川,25,FRESH_BRIDGED_EVIDENCE:ANG-1306,海天集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.nbd.com.cn/articles/2026-03-04/4279502.html,
2794,FC2515-P21-R0026,四川,26,FRESH_BRIDGED_EVIDENCE:ANG-1214,四川金象赛瑞化工股份有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7276658,
2795,FC2515-P21-R0027,四川,27,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1245,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2796,FC2515-P21-R0028,四川,28,FRESH_BRIDGED_EVIDENCE:ANG-1259,四川省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7261019,
2797,FC2515-P21-R0029,四川,29,FRESH_BRIDGED_EVIDENCE:ANG-1316,域上和美集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/jjxw/2026-07-24/doc-iniivtwx1874201.shtml,
2798,FC2515-P21-R0030,四川,30,FRESH_BRIDGED_EVIDENCE:ANG-1219,四川省工商业联合会,党组成员、副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7494255,
2799,FC2515-P21-R0032,四川,32,FRESH_BRIDGED_EVIDENCE:ANG-1218,四川省工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml,
2800,FC2515-P21-R0034,四川,34,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1336,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2801,FC2515-P21-R0035,四川,35,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1232,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2802,FC2515-P21-R0036,四川,36,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1341,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2803,FC2515-P21-R0037,四川,37,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1242,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2804,FC2515-P21-R0038,四川,38,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1281,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2805,FC2515-P21-R0039,四川,39,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1328,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2806,FC2515-P21-R0040,四川,40,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1293,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2807,FC2515-P21-R0041,四川,41,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1272,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2808,FC2515-P21-R0042,四川,42,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1215,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2809,FC2515-P21-R0043,四川,43,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1198,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2810,FC2515-P21-R0044,四川,44,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1248,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2811,FC2515-P21-R0045,四川,45,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1326,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2812,FC2515-P21-R0046,四川,46,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1228,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2813,FC2515-P21-R0047,四川,47,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1237,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2814,FC2515-P21-R0048,四川,48,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1321,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2815,FC2515-P21-R0049,四川,49,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1258,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2816,FC2515-P21-R0050,四川,50,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1288,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2817,FC2515-P21-R0051,四川,51,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1283,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2818,FC2515-P21-R0052,四川,52,FRESH_BRIDGED_EVIDENCE:ANG-1210,星瑞集团,董事长兼总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://sc.people.com.cn/n2/2026/0205/c345509-41494457.html,
2819,FC2515-P21-R0053,四川,53,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1209,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2820,FC2515-P21-R0054,四川,54,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1236,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
