queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3781,FC2515-P26-R0190,青海,190,REUSED_SEALED_EVIDENCE_U:0063:3722:ANG-1603,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_BEIJING_SAME_NAME_HIT_CONFLICTS_WITH_QINGHAI_SOURCE_IDENTITY_AND_NO_SAFE_CURRENT_QINGHAI_ORG_TITLE
3782,FC2515-P26-R0191,青海,191,REUSED_SEALED_EVIDENCE_U:0063:3723:ANG-1602,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3783,FC2515-P26-R0192,青海,192,REUSED_SEALED_EVIDENCE_U:0063:3724:ANG-1599,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3784,FC2515-P26-R0194,青海,194,REUSED_SEALED_EVIDENCE_U:0063:3725:ANG-1600,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3785,FC2515-P26-R0197,青海,197,REUSED_SEALED_EVIDENCE_U:0063:3726:ANG-1601,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3786,FC2515-P26-R0203,青海,203,REUSED_SEALED_EVIDENCE_U:0063:3727:ANG-1634,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3787,FC2515-P26-R0204,青海,204,REUSED_SEALED_EVIDENCE_U:0063:3728:ANG-1633,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3788,FC2515-P26-R0210,青海,210,REUSED_SEALED_EVIDENCE_U:0063:3729:ANG-1626,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3789,FC2515-P26-R0211,青海,211,REUSED_SEALED_EVIDENCE_U:0063:3730:ANG-1627,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_QINGHAI_SCIENCE_ASSOC_ROLE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3790,FC2515-P26-R0214,青海,214,REUSED_SEALED_EVIDENCE_C:0063:3731:ANG-1631,青海五三六九生态牧业科技有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.qhnews.com/newscenter/system/2026/04/21/030545599.shtml,
