queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
4441,FC2515-P01-R0013,北京,13,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE,北京东土科技股份有限公司,董事长兼总经理,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/stock/aiassist/agqsjs/2026-04-28/doc-inhwapmv1474326.shtml,
4442,FC2515-P01-R0014,北京,14,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE,振兴国际智库,理事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://sem.cuc.edu.cn/2026/0621/c14351a271942/page.htm,
4443,FC2515-P01-R0015,北京,15,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,RECENT_2025_OR_EARLIER_COMPANY_ROLE_BRIDGE_FOUND_BUT_NO_SUFFICIENT_CURRENT_2026_CONFIRMATION
4444,FC2515-P01-R0016,北京,16,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,RECENT_2025_OR_EARLIER_ROLE_EVIDENCE_FOUND_BUT_NO_SUFFICIENT_CURRENT_2026_CONFIRMATION
4445,FC2515-P01-R0017,北京,17,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_BEIJING_SOURCE_ROSTER_AND_CURRENT_2026_SEARCH_BUT_NO_SUFFICIENT_SAFE_BRIDGED_ORG_TITLE_EVIDENCE
4446,FC2515-P01-R0018,北京,18,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_BEIJING_SOURCE_ROSTER_AND_CURRENT_2026_SEARCH_BUT_NO_SUFFICIENT_SAFE_BRIDGED_ORG_TITLE_EVIDENCE
4447,FC2515-P01-R0019,北京,19,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_BEIJING_SOURCE_ROSTER_AND_CURRENT_2026_SEARCH_BUT_NO_SUFFICIENT_SAFE_BRIDGED_ORG_TITLE_EVIDENCE
4448,FC2515-P01-R0020,北京,20,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OLDER_EXPLICIT_FEDERATION_COMPANY_BRIDGE_FOUND_BUT_NO_SUFFICIENT_CURRENT_2026_CONFIRMATION
4449,FC2515-P01-R0021,北京,21,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_BEIJING_SOURCE_ROSTER_AND_CURRENT_2026_SEARCH_BUT_NO_SUFFICIENT_SAFE_BRIDGED_ORG_TITLE_EVIDENCE
4450,FC2515-P01-R0022,北京,22,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE,贝壳,董事长兼首席执行官,CURRENT_ORG_TITLE_CONFIRMED,A,https://bj.people.com.cn/n2/2026/0126/c14540-41483552.html,
4451,FC2515-P01-R0023,北京,23,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE,栖息地,创始人,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/tech/digi/2026-08-20/doc-ininxkrv6777387.shtml,
4452,FC2515-P01-R0024,北京,24,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE,拉卡拉支付股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/stock/aiassist/ggxc/2026-04-17/doc-inhuveqy6451269.shtml,
4453,FC2515-P01-R0025,北京,25,OFFICIAL_ACFIC_2022_BEIJING_SOURCE_ANCHOR_UNRESOLVED,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_BEIJING_SOURCE_ROSTER_AND_CURRENT_2026_SEARCH_BUT_NO_SUFFICIENT_SAFE_BRIDGED_ORG_TITLE_EVIDENCE
