queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
2521,FC2515-P19-R0559,广东,559,REUSED_SEALED_EVIDENCE_U:0040:2352:ANG-1020,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2352
2522,FC2515-P19-R0560,广东,560,REUSED_SEALED_EVIDENCE_U:0040:2353:ANG-0983,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2353
2523,FC2515-P19-R0564,广东,564,REUSED_SEALED_EVIDENCE_U:0040:2354:ANG-1086,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2354
2524,FC2515-P19-R0565,广东,565,REUSED_SEALED_IDENTITY_CURRENT_RECHECK:0037:2220:ANG-1026,立讯精密工业股份有限公司,董事长、执行董事、总经理,CURRENT_ORG_TITLE_CONFIRMED,A,https://finance.sina.com.cn/wm/2026-04-16/doc-inhuryek2893682.shtml,
2525,FC2515-P19-R0566,广东,566,REUSED_SEALED_IDENTITY_CURRENT_RECHECK:0040:2355:ANG-1030,广东省福建商会,理事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.gdsfjsh.com/,
2526,FC2515-P19-R0569,广东,569,REUSED_SEALED_EVIDENCE_U:0040:2356:ANG-0935,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2356
2527,FC2515-P19-R0570,广东,570,REUSED_SEALED_EVIDENCE_U:0038:2223:ANG-0945,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0038:q2223
2528,FC2515-P19-R0572,广东,572,REUSED_SEALED_EVIDENCE_U:0040:2357:ANG-0938,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2357
2529,FC2515-P19-R0573,广东,573,REUSED_SEALED_EVIDENCE_U:0040:2358:ANG-0939,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2358
2530,FC2515-P19-R0574,广东,574,REUSED_SEALED_EVIDENCE_U:0040:2359:ANG-1048,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2359
2531,FC2515-P19-R0580,广东,580,REUSED_SEALED_EVIDENCE_U:0040:2360:ANG-0956,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2360
2532,FC2515-P19-R0581,广东,581,REUSED_SEALED_EVIDENCE_U:0040:2361:ANG-0950,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2361
2533,FC2515-P19-R0584,广东,584,REUSED_SEALED_EVIDENCE_U:0040:2362:ANG-0975,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2362
2534,FC2515-P19-R0585,广东,585,REUSED_SEALED_EVIDENCE_U:0040:2363:ANG-0974,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2363
2535,FC2515-P19-R0586,广东,586,REUSED_SEALED_IDENTITY_CURRENT_RECHECK:0040:2364:ANG-1066,香港中国商会,创会会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://m.21jingji.com/article/20260128/herald/9a72622e50cfbe6c44932f2aa4128c0d.html,
2536,FC2515-P19-R0589,广东,589,REUSED_SEALED_IDENTITY_CURRENT_RECHECK:0040:2365:ANG-0957,中怡国际控股有限公司,主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.hkcd.com/hkcdweb/content/2026/03/10/content_8744103.html,
2537,FC2515-P19-R0591,广东,591,REUSED_SEALED_EVIDENCE_U:0040:2366:ANG-1060,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2366
2538,FC2515-P19-R0596,广东,596,REUSED_SEALED_EVIDENCE_U:0040:2367:ANG-0978,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2367
2539,FC2515-P19-R0597,广东,597,REUSED_SEALED_IDENTITY_CURRENT_RECHECK:0037:2215:ANG-0988,金利来集团有限公司,主席兼行政总裁,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html,
2540,FC2515-P19-R0600,广东,600,REUSED_SEALED_EVIDENCE_U:0040:2368:ANG-0964,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0040:q2368
