queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
2461,FC2515-P19-R0413,广东,413,REUSED_SEALED_EVIDENCE_U:0039:2302:ANG-1011,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2302
2462,FC2515-P19-R0416,广东,416,REUSED_SEALED_EVIDENCE_U:0039:2303:ANG-0960,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2303
2463,FC2515-P19-R0421,广东,421,REUSED_SEALED_EVIDENCE_C:0037:2206:ANG-0931,小鹏集团,董事长兼CEO,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.xiaopeng.com/responsibility/5588.html,
2464,FC2515-P19-R0424,广东,424,REUSED_SEALED_EVIDENCE_C:0039:2304:ANG-1041,广东省澄海商会,会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://stgsl.shantou.gov.cn/stgsl/qxhwxx/202607/b177bffa9ea74d5db420621157f8857a.shtml,
2465,FC2515-P19-R0429,广东,429,REUSED_SEALED_EVIDENCE_U:0039:2305:ANG-1013,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2305
2466,FC2515-P19-R0432,广东,432,REUSED_SEALED_EVIDENCE_U:0038:2239:ANG-1040,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0038:q2239
2467,FC2515-P19-R0433,广东,433,REUSED_SEALED_EVIDENCE_U:0039:2306:ANG-1021,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2306
2468,FC2515-P19-R0435,广东,435,REUSED_SEALED_EVIDENCE_U:0038:2225:ANG-0997,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0038:q2225
2469,FC2515-P19-R0439,广东,439,REUSED_SEALED_EVIDENCE_U:0039:2307:ANG-1079,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2307
2470,FC2515-P19-R0440,广东,440,REUSED_SEALED_EVIDENCE_U:0039:2308:ANG-1099,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2308
2471,FC2515-P19-R0446,广东,446,REUSED_SEALED_EVIDENCE_U:0039:2309:ANG-1006,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2309
2472,FC2515-P19-R0448,广东,448,REUSED_SEALED_EVIDENCE_U:0038:2236:ANG-1062,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0038:q2236
2473,FC2515-P19-R0449,广东,449,REUSED_SEALED_EVIDENCE_U:0039:2310:ANG-1095,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2310
2474,FC2515-P19-R0450,广东,450,REUSED_SEALED_EVIDENCE_U:0039:2311:ANG-0979,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2311
2475,FC2515-P19-R0455,广东,455,REUSED_SEALED_EVIDENCE_U:0039:2312:ANG-1097,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2312
2476,FC2515-P19-R0456,广东,456,REUSED_SEALED_EVIDENCE_C:0037:2216:ANG-1019,温氏食品集团股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.xinxing.gov.cn/gkmlpt/content/1/1983/post_1983951.html,
2477,FC2515-P19-R0457,广东,457,REUSED_SEALED_EVIDENCE_U:0039:2313:ANG-1023,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2313
2478,FC2515-P19-R0458,广东,458,REUSED_SEALED_EVIDENCE_C:0039:2314:ANG-1028,广东高科技产业商会,会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.gdszx.gov.cn/qglh/2026/mtjj/content/post_41485.html,
2479,FC2515-P19-R0459,广东,459,REUSED_SEALED_EVIDENCE_U:0037:2203:ANG-1029,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0037:q2203
2480,FC2515-P19-R0466,广东,466,REUSED_SEALED_EVIDENCE_U:0039:2315:ANG-0936,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2315
2481,FC2515-P19-R0467,广东,467,REUSED_SEALED_EVIDENCE_U:0039:2316:ANG-0941,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2316
2482,FC2515-P19-R0468,广东,468,REUSED_SEALED_EVIDENCE_U:0039:2317:ANG-1050,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0039:q2317
