queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
1381,FC2515-P13-R0148,福建,148,陈腾飞,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈腾飞,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1382,FC2515-P13-R0149,福建,149,陈增炎,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈增炎,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1383,FC2515-P13-R0150,福建,150,邵跃明,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,邵跃明,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1384,FC2515-P13-R0151,福建,151,林润,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林润,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1385,FC2515-P13-R0152,福建,152,林湫,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,林湫,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已检索到2026年南平市副市长/市工商联主席相关公开报道，但本轮未取得足够强的官方跨来源身份桥，把该现职与源记录中的福建省工商联副主席身份安全闭合，故不按姓名直接挂接。,与已封存 queue 1247 同省、同名且同 ambiguity_group_id=ANG-0568；复用证据但保留独立 person_id。2026-09-20已针对政府、全国工商联、企业官网、上市公司/权威媒体进行当前角色检索；因身份桥或时效性不足保持未决。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1386,FC2515-P13-R0153,福建,153,林升健,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林升健,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1387,FC2515-P13-R0154,福建,154,林从金,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXTUAL_IDENTITY_BRIDGE,林从金,洛江区工商业联合会（总商会）,主席（会长，兼洛江区政协副主席）,CURRENT_ORG_TITLE_CONFIRMED,authoritative_local_media_current_federation_role,B,洛江区召开各乡镇（街道）商会暨社团组织座谈会,https://www.mnw.cn/quanzhou/luojiang/3115174.html,2026-08-10,,大美洛江来源的2026-08材料直接写明洛江区政协副主席、区工商联（总商会）主席（会长）林从金；当前工商联角色与福建省工商联常委历史身份形成同体系身份桥。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1388,FC2515-P13-R0155,福建,155,林龙金,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,林龙金,福建省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official_current_role,A,福建：税商联动筑牢民企合规经营防线,https://wap.acfic.org.cn/gdgslgz_14277/202607/t20260701_327276.html,2026-07-01,,与已封存 queue 1238 同省、同名且同 ambiguity_group_id=ANG-0576；复用证据但保留独立 person_id。全国工商联2026-07官方稿直接写明福建省工商联副主席林龙金。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1389,FC2515-P13-R0156,福建,156,林红英,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林红英,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1390,FC2515-P13-R0157,福建,157,林远朝,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林远朝,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1391,FC2515-P13-R0158,福建,158,林孝发,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,林孝发,九牧集团,党委书记、董事长,CURRENT_ORG_TITLE_CONFIRMED,government_official_current_role_with_historical_org_bridge,A,福建省工信系统全国两会代表委员履职报道,https://gxt.fujian.gov.cn/zwgk/xw/hydt/snhydt/202603/t20260309_7107501.htm,2026-03-09,,与已封存 queue 1248 同省、同名且同 ambiguity_group_id=ANG-0562；复用证据但保留独立 person_id。源记录已有九牧集团董事长历史组织键；福建省工信厅2026-03明确林孝发为九牧集团党委书记、董事长。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1392,FC2515-P13-R0159,福建,159,林志国,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林志国,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1393,FC2515-P13-R0160,福建,160,林宏楠,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林宏楠,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1394,FC2515-P13-R0161,福建,161,林启明,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林启明,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1395,FC2515-P13-R0162,福建,162,林国镜,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,林国镜,福建大东海实业集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media_current_role_with_historical_org_bridge,B,福建省优秀民营企业家拟表彰对象公示,https://news.xmnn.cn/fjxw/202608/t20260816_445282.html,2026-08-17,,与已封存 queue 1249 同省、同名且同 ambiguity_group_id=ANG-0561；复用证据但保留独立 person_id。源记录已有福建大东海集团董事长历史组织键；2026-08福建日报来源公示列林国镜为福建大东海实业集团有限公司董事长。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1396,FC2515-P13-R0163,福建,163,林治良,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,林治良,福州市工商业联合会,主席（兼福州市政协副主席）,CURRENT_ORG_TITLE_CONFIRMED,federation_official_current_role,A,福建：中国福州国际招商月民企专场招商对接会召开,https://www.acfic.org.cn/gdgslgz/fj/bjgslgz/202605/t20260525_326343.html,2026-05-25,,与已封存 queue 1250 同省、同名且同 ambiguity_group_id=ANG-0566；复用证据但保留独立 person_id。全国工商联2026-05官方稿直接写明福州市政协副主席、市工商联主席林治良；与2022省工商联副主席源身份形成工商联系统连续链。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1397,FC2515-P13-R0164,福建,164,林谋悦,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXTUAL_IDENTITY_BRIDGE,林谋悦,广西国悦集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media_current_role_with_historical_federation_bridge,B,林谋悦委员：全域土地综合整治要解决好产业闭环问题,https://www.ztcjjt.com/a/xwzx/hyzx/20260204/8699.html,2026-02-04,,2026-02转载人民网广西专访明确广西政协委员、广西国悦集团董事长、广西福建总商会会长林谋悦；2023中华工商时报材料同时明确其福建省工商联常委、广西国悦集团董事长、广西福建总商会会长，构成跨期身份桥（https://91hnxsd.com/h-nd-6337.html）。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1398,FC2515-P13-R0165,福建,165,林雅春,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,林雅春,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1399,FC2515-P13-R0166,福建,166,周少雄,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,周少雄,福建七匹狼实业股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_financial_media_current_role_with_historical_org_bridge,B,七匹狼董事长周少雄：当前品牌状态是稳中有进 结构优化,https://www.stcn.com/article/detail/3781618.html,2026-04-22,,与已封存 queue 1251 同省、同名且同 ambiguity_group_id=ANG-0522；复用证据但保留独立 person_id。源记录已有七匹狼实业董事长历史组织键；证券时报网2026-04当前采访明确周少雄为七匹狼董事长。 历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1400,FC2515-P13-R0167,福建,167,周以晴,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,周以晴,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1401,FC2515-P13-R0168,福建,168,周仲生,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,周仲生,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1402,FC2515-P13-R0169,福建,169,周建新,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,周建新,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1403,FC2515-P13-R0170,福建,170,郑辉,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,郑辉,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,针对2026年福建工商联、政府、企业公开资料检索，未找到可同时闭合源省工商联副主席身份与当前单位职务的高可信证据。,与已封存 queue 1252 同省、同名且同 ambiguity_group_id=ANG-0644；复用证据但保留独立 person_id。2026-09-20已针对政府、全国工商联、企业官网、上市公司/权威媒体进行当前角色检索；因身份桥或时效性不足保持未决。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1404,FC2515-P13-R0171,福建,171,郑玉琳,常委,REUSED_SEALED_EVIDENCE_SAME_REPOSITORY_AMBIGUITY_GROUP,郑玉琳,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,针对2026年福建工商联、政府、企业公开资料检索，未找到可同时闭合源省工商联副主席身份与当前单位职务的高可信证据。,与已封存 queue 1253 同省、同名且同 ambiguity_group_id=ANG-0643；复用证据但保留独立 person_id。2026-09-20已针对政府、全国工商联、企业官网、上市公司/权威媒体进行当前角色检索；因身份桥或时效性不足保持未决。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
1405,FC2515-P13-R0172,福建,172,郑春华,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,郑春华,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,福建省工商业联合会（总商会）第十二届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html,2022-08-30,已针对2026年政府、工商联、企业官网、上市公司披露及权威媒体进行当前角色检索；现有命中缺少足够的源身份桥、存在同名风险，或未能证明当前职务仍在任，因此保持未决。,2026-09-20完成本批当前角色公开检索；禁止以姓名单字段认人。历史身份锚点：https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_fj/202208/t20220830_312930.html
