queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3181,FC2515-P23-R0038,云南,38,FRESH_BRIDGED_EVIDENCE:ANG-1439,云南省工商业联合会（总商会）,企业家副主席（副会长）,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-08-24/doc-inipkriy6261620.shtml,
3182,FC2515-P23-R0039,云南,39,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1483,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3183,FC2515-P23-R0040,云南,40,FRESH_BRIDGED_EVIDENCE:ANG-1456,云南省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.dszh.org.cn/4/31291/2211860,
3184,FC2515-P23-R0041,云南,41,FRESH_BRIDGED_EVIDENCE:ANG-1470,云南省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.dszh.org.cn/4/31291/2211860,
3185,FC2515-P23-R0042,云南,42,FRESH_BRIDGED_EVIDENCE:ANG-1440,昆明温州总商会,会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://kmwzzsh.cn/wzdetail/12899,
3186,FC2515-P23-R0043,云南,43,FRESH_BRIDGED_EVIDENCE:ANG-1407,云南大益茶业集团有限公司,轮值总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://yn.people.com.cn/n2/2026/0529/c372455-41595636.html,
3187,FC2515-P23-R0044,云南,44,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1458,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_COMPANY_HIT_WITHOUT_SAFE_PROVINCE_FEDERATION_IDENTITY_BRIDGE
3188,FC2515-P23-R0045,云南,45,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1462,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3189,FC2515-P23-R0046,云南,46,FRESH_BRIDGED_EVIDENCE:ANG-1471,昆明理工恒达科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.kmust.edu.cn/info/1011/56424.htm,
3190,FC2515-P23-R0047,云南,47,FRESH_BRIDGED_EVIDENCE:ANG-1478,云南省工商业联合会（总商会）,副会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.sohu.com/a/982934923_121106902,
3191,FC2515-P23-R0048,云南,48,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1376,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3192,FC2515-P23-R0049,云南,49,FRESH_BRIDGED_EVIDENCE:ANG-1428,云南省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.dszh.org.cn/4/31291/2211860,
3193,FC2515-P23-R0050,云南,50,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1415,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,SAME_NAME_HIGH_AMBIGUITY_NO_SUFFICIENT_BRIDGED_CURRENT_2026_EVIDENCE
3194,FC2515-P23-R0051,云南,51,FRESH_BRIDGED_EVIDENCE:ANG-1473,云南省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.foshannews.net/h/5896/20260318/855325.html,
3195,FC2515-P23-R0052,云南,52,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1459,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3196,FC2515-P23-R0053,云南,53,REUSED_SEALED_EVIDENCE_C:0053:3150:ANG-1389,云南省工商业联合会,党组成员、副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.yn21st.cn/content/25227.html,
