queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3721,FC2515-P26-R0064,青海,64,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1595,热贡龙树画苑,画师,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.qhnews.com/newscenter/system/2026/01/26/030508255.shtml,
3722,FC2515-P26-R0065,青海,65,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1603,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_BEIJING_SAME_NAME_HIT_CONFLICTS_WITH_QINGHAI_SOURCE_IDENTITY_AND_NO_SAFE_CURRENT_QINGHAI_ORG_TITLE
3723,FC2515-P26-R0066,青海,66,REUSED_SEALED_EVIDENCE_U:0062:3685:ANG-1602,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3724,FC2515-P26-R0067,青海,67,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1599,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3725,FC2515-P26-R0068,青海,68,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1600,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3726,FC2515-P26-R0069,青海,69,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1601,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3727,FC2515-P26-R0070,青海,70,REUSED_SEALED_EVIDENCE_U:0062:3689:ANG-1634,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3728,FC2515-P26-R0071,青海,71,REUSED_SEALED_EVIDENCE_U:0062:3669:ANG-1633,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3729,FC2515-P26-R0072,青海,72,REUSED_SEALED_EVIDENCE_U:0062:3682:ANG-1626,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3730,FC2515-P26-R0073,青海,73,REUSED_SEALED_EVIDENCE_U:0062:3670:ANG-1627,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_QINGHAI_SCIENCE_ASSOC_ROLE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3731,FC2515-P26-R0074,青海,74,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1631,青海五三六九生态牧业科技有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.qhnews.com/newscenter/system/2026/04/21/030545599.shtml,
3732,FC2515-P26-R0075,青海,75,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1593,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_JIANGSU_SAME_NAME_HIT_WITHOUT_QINGHAI_IDENTITY_BRIDGE
3733,FC2515-P26-R0076,青海,76,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1590,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_QINGHAI_CPPCC_MEMBER_HIT_WITHOUT_EXPLICIT_FORMAL_ORG_TITLE
3734,FC2515-P26-R0077,青海,77,REUSED_SEALED_EVIDENCE_U:0062:3677:ANG-1591,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3735,FC2515-P26-R0078,青海,78,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1592,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3736,FC2515-P26-R0079,青海,79,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1630,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3737,FC2515-P26-R0080,青海,80,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1632,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3738,FC2515-P26-R0081,青海,81,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1615,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,2025_LOCAL_OFFICIAL_DOCTOR_AND_NPC_PROFILE_NOT_CURRENT_2026_AND_NO_EXPLICIT_FORMAL_EMPLOYER_TITLE
3739,FC2515-P26-R0082,青海,82,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1629,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_XINING_NPC_REPRESENTATIVE_HIT_WITHOUT_EXPLICIT_FORMAL_ORG_TITLE
