queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3601,FC2515-P25-R0301,甘肃,301,REUSED_SEALED_EVIDENCE_U:0059:3457:ANG-1541,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3457
3602,FC2515-P25-R0302,甘肃,302,REUSED_SEALED_EVIDENCE_U:0059:3513:ANG-1512,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3513
3603,FC2515-P25-R0303,甘肃,303,REUSED_SEALED_EVIDENCE_U:0059:3514:ANG-1515,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3514
3604,FC2515-P25-R0304,甘肃,304,REUSED_SEALED_EVIDENCE_C:0059:3515:ANG-1514,甘肃省物流行业协会,会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-07-24/doc-iniiwrah4412946.shtml,
3605,FC2515-P25-R0305,甘肃,305,REUSED_SEALED_EVIDENCE_U:0059:3516:ANG-1571,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3516
3606,FC2515-P25-R0306,甘肃,306,REUSED_SEALED_EVIDENCE_C:0058:3461:ANG-1570,甘肃省工商业联合会,兼职副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.sohu.com/a/998894193_121106869,
3607,FC2515-P25-R0309,甘肃,309,REUSED_SEALED_EVIDENCE_U:0059:3517:ANG-1503,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3517
3608,FC2515-P25-R0310,甘肃,310,REUSED_SEALED_EVIDENCE_C:0058:3453:ANG-1505,金徽酒股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-05-15/doc-inhxytzm5208005.shtml,
3609,FC2515-P25-R0311,甘肃,311,REUSED_SEALED_EVIDENCE_U:0059:3518:ANG-1504,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3518
3610,FC2515-P25-R0318,甘肃,318,REUSED_SEALED_EVIDENCE_U:0059:3519:ANG-1528,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3519
3611,FC2515-P25-R0323,甘肃,323,REUSED_SEALED_EVIDENCE_U:0059:3520:ANG-1564,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0059:3520
