queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
1081,FC2515-P12-R0043,安徽,43,周伊凡,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,周伊凡,安徽富煌建设有限责任公司,董事、总经理；兼合肥富煌君达高科信息技术有限公司董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1082,FC2515-P12-R0044,安徽,44,徐善水,副会长,CURRENT_ROLE_CONFIRMED_WITH_CONTEXTUAL_IDENTITY_BRIDGE,徐善水,安徽集友新材料股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,stock_exchange_filing_with_historical_federation_identity_bridge,A,安徽集友新材料股份有限公司2026年股东会材料,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-03/603429_20260403_90XW.pdf,2026-04-03,,2022全国工商联安徽换届名册锚定安徽省总商会副会长/常委身份；上交所2026披露明确徐善水现任董事长、总裁。
1083,FC2515-P12-R0045,安徽,45,臧牧,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,臧牧,安徽皖仪科技股份有限公司,董事长兼总经理,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1084,FC2515-P12-R0046,安徽,46,潘斌,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,潘斌,安徽环新集团股份有限公司,总经理助理；兼安徽环新创业投资管理有限公司董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1085,FC2515-P12-R0047,安徽,47,潘道伟,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,潘道伟,三只松鼠股份有限公司,党委书记、行政总经理,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1086,FC2515-P12-R0048,安徽,48,丁中建,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,丁中建,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1087,FC2515-P12-R0049,安徽,49,丁庆喜,常委,HISTORICAL_IDENTITY_CURRENT_ROLE_UNRESOLVED,丁庆喜,,,UNRESOLVED_CURRENT_ORG_TITLE,federation_official_historical_identity_plus_targeted_current_research,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2026-09-20,2022官方安徽省工商联名册可确认源身份；本轮针对2026公开网页、政府/工商联/企业/交易所信息检索，未找到足以在不依赖姓名单字段的前提下安全闭合的当前单位+职务。,保持未决；同名命中、旧职务或缺少工商联身份桥的候选均未写入。
1088,FC2515-P12-R0050,安徽,50,丁超毅,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,丁超毅,安徽绿桐科技有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1089,FC2515-P12-R0053,安徽,53,王正前,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,王正前,合肥安达创展科技股份有限公司,董事长、总经理,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
1090,FC2515-P12-R0054,安徽,54,王光平,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_ANHUI_LEADERSHIP_PAGE,王光平,安徽光太实业集团,总裁,CURRENT_ORG_TITLE_CONFIRMED,federation_official_live_current_role,A,安徽省工商联（总商会）现任领导/商会概况,https://www.ahgcc.cn/Survey/,2026-09-20,,2026-09-20重新核验安徽省工商联（总商会）官方现任领导页面；页面直接把该工商联身份与当前企业/机构职务关联。历史2022执行委员会名册仅作身份锚点。
