queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
2581	FC2515-P20-R0040	林鹏	ANG-1145	FRESH_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html	https://static.nfnews.com/content/202601/28/c12119614.html	https://static.nfnews.com/content/202601/28/c12119614.html	FRESH_CONFIRMED
2582	FC2515-P20-R0041	杜昂	ANG-1136	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2583	FC2515-P20-R0042	吉贵	ANG-1110	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2584	FC2515-P20-R0043	谭辉	ANG-1166	FRESH_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html	https://finance.sina.com.cn/wm/2026-05-16/doc-inhyankm2703181.shtml	https://finance.sina.com.cn/wm/2026-05-16/doc-inhyankm2703181.shtml	FRESH_CONFIRMED
2585	FC2515-P20-R0044	王平	ANG-1154	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2586	FC2515-P20-R0045	王勇	ANG-1151	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2564	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_ct/202506/t20250603_313514.html	REUSE_CONFIRMED
2587	FC2515-P20-R0046	王大富	ANG-1152	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2555	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2588	FC2515-P20-R0047	王大魁	ANG-1153	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2589	FC2515-P20-R0048	王焕青	ANG-1156	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2590	FC2515-P20-R0049	王雄姿	ANG-1157	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2591	FC2515-P20-R0050	邓开扬	ANG-1168	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2592	FC2515-P20-R0051	龙丁敏	ANG-1193	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2550	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://hnxwfbt.hinews.cn/xinwen/show-3157.html	REUSE_CONFIRMED
2593	FC2515-P20-R0053	白晶	ANG-1158	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2594	FC2515-P20-R0054	邢卫豪	ANG-1170	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2595	FC2515-P20-R0055	邢丹丹	ANG-1169	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2577	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://finance.sina.com.cn/roll/2025-07-25/doc-infhsmty5046615.shtml	REUSE_CONFIRMED
2596	FC2515-P20-R0056	吉贵	ANG-1110	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2597	FC2515-P20-R0057	朱鼎健	ANG-1127	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2558	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2598	FC2515-P20-R0058	伍苏国	ANG-1103	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2560	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2599	FC2515-P20-R0059	任清华	ANG-1102	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2546	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://slcyfh.mem.gov.cn/xxfb/xydt/202602/t20260228_595677.html	REUSE_CONFIRMED
2600	FC2515-P20-R0061	庄炳聪	ANG-1116	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2579	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2601	FC2515-P20-R0062	庄辉良	ANG-1117	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2602	FC2515-P20-R0063	刘文民	ANG-1107	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2552	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://amr.hainan.gov.cn/himpa/ywdt/gzdt/202603/t20260319_4045457.html	REUSE_CONFIRMED
2603	FC2515-P20-R0064	刘文军	ANG-1106	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2553	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_ct/202505/t20250513_313470.html	REUSE_CONFIRMED
2604	FC2515-P20-R0065	刘争光	ANG-1105	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2605	FC2515-P20-R0066	刘明东	ANG-1108	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2576	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2606	FC2515-P20-R0067	刘景萍	ANG-1109	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2571	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://dataclouds.cninfo.com.cn/shgonggao/hsomarket/2026/20260511/9c5bffbe0f804379b8f92d7f2b43a1cc.PDF	REUSE_CONFIRMED
2607	FC2515-P20-R0068	江祖锋	ANG-1148	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2608	FC2515-P20-R0069	许方瑜	ANG-1165	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2567	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2609	FC2515-P20-R0071	孙超	ANG-1114	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2610	FC2515-P20-R0072	严宇	ANG-1101	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2611	FC2515-P20-R0073	杜昂	ANG-1136	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2612	FC2515-P20-R0074	李玮	ANG-1132	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2563	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.10100.com/article/114611303	REUSE_CONFIRMED
2613	FC2515-P20-R0075	李辉	ANG-1135	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2570	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://epaper.cs.com.cn/zgzqb/html/2025-02/26/nw.D110000zgzqb_20250226_1-B016.htm	REUSE_CONFIRMED
2614	FC2515-P20-R0076	李一青	ANG-1128	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2615	FC2515-P20-R0077	李华新	ANG-1129	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2616	FC2515-P20-R0078	李合岭	ANG-1130	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2617	FC2515-P20-R0079	李红勋	ANG-1133	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2618	FC2515-P20-R0080	李诗源	ANG-1134	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2619	FC2515-P20-R0081	李建炜	ANG-1131	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2561	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.soucoc.com/zixun/shanghuihao/20260113/hao17683257675400.html	REUSE_CONFIRMED
2620	FC2515-P20-R0082	杨坤	ANG-1137	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2562	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2621	FC2515-P20-R0083	杨莹	ANG-1139	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2568	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2622	FC2515-P20-R0084	杨文锋	ANG-1138	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2623	FC2515-P20-R0085	吴忠	ANG-1111	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2624	FC2515-P20-R0086	吴汉陵	ANG-1112	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2554	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2625	FC2515-P20-R0087	何廷坚	ANG-1104	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2626	FC2515-P20-R0088	沈琦雅	ANG-1149	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2574	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2627	FC2515-P20-R0089	宋军	ANG-1115	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2575	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2628	FC2515-P20-R0090	张轶	ANG-1123	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2629	FC2515-P20-R0091	张少华	ANG-1119	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2630	FC2515-P20-R0092	张洪波	ANG-1121	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2631	FC2515-P20-R0093	张跃光	ANG-1122	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2557	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html	REUSE_CONFIRMED
2632	FC2515-P20-R0094	张新萍	ANG-1120	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2633	FC2515-P20-R0095	陈江	ANG-1180	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2634	FC2515-P20-R0096	陈忱	ANG-1178	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2635	FC2515-P20-R0097	陈杰	ANG-1179	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2578	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2636	FC2515-P20-R0098	陈隽	ANG-1185	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2637	FC2515-P20-R0099	陈得	ANG-1177	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2638	FC2515-P20-R0100	陈静	ANG-1186	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2639	FC2515-P20-R0101	陈秋苗	ANG-1183	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2640	FC2515-P20-R0102	陈益智	ANG-1182	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2551	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
