queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3541,FC2515-P25-R0126,甘肃,126,REUSED_SEALED_EVIDENCE_U:0058:3467:ANG-1549,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3467
3542,FC2515-P25-R0128,甘肃,128,REUSED_SEALED_EVIDENCE_U:0058:3456:ANG-1547,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3456
3543,FC2515-P25-R0139,甘肃,139,REUSED_SEALED_EVIDENCE_U:0058:3468:ANG-1548,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3468
3544,FC2515-P25-R0140,甘肃,140,REUSED_SEALED_EVIDENCE_U:0058:3469:ANG-1553,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3469
3545,FC2515-P25-R0142,甘肃,142,REUSED_SEALED_EVIDENCE_U:0058:3470:ANG-1554,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3470
3546,FC2515-P25-R0146,甘肃,146,REUSED_SEALED_EVIDENCE_U:0058:3471:ANG-1552,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3471
3547,FC2515-P25-R0148,甘肃,148,REUSED_SEALED_EVIDENCE_C:0058:3460:ANG-1550,大禹节水集团股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/bhjj/zzjg/hywyh/2019_qnqyjwyh/,
3548,FC2515-P25-R0152,甘肃,152,REUSED_SEALED_EVIDENCE_U:0058:3472:ANG-1551,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3472
3549,FC2515-P25-R0153,甘肃,153,REUSED_SEALED_EVIDENCE_U:0058:3473:ANG-1575,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,REUSED_SEALED_UNRESOLVED_EXACT_IDENTITY_GROUP:W3-BATCH-0058:3473
3550,FC2515-P25-R0157,甘肃,157,REUSED_SEALED_EVIDENCE_C:0058:3445:ANG-1543,甘肃省工商业联合会,党组成员、副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.mva.gov.cn/xinwen/dfdt/202604/t20260420_538692.html,
