queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3361,FC2515-P23-R0315,云南,315,REUSED_SEALED_EVIDENCE_U:0055:3241:ANG-1375,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3362,FC2515-P23-R0316,云南,316,REUSED_SEALED_EVIDENCE_U:0055:3242:ANG-1380,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3363,FC2515-P23-R0317,云南,317,REUSED_SEALED_EVIDENCE_U:0055:3243:ANG-1376,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3364,FC2515-P23-R0318,云南,318,REUSED_SEALED_EVIDENCE_U:0055:3244:ANG-1377,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3365,FC2515-P23-R0320,云南,320,REUSED_SEALED_EVIDENCE_U:0055:3245:ANG-1378,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_GOVERNMENT_ROLE_HIT_WITHOUT_SAFE_FEDERATION_IDENTITY_BRIDGE
3366,FC2515-P23-R0322,云南,322,REUSED_SEALED_EVIDENCE_U:0055:3246:ANG-1379,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3367,FC2515-P23-R0324,云南,324,REUSED_SEALED_EVIDENCE_U:0055:3247:ANG-1468,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3368,FC2515-P23-R0326,云南,326,REUSED_SEALED_EVIDENCE_C:0055:3248:ANG-1367,普洱市工商业联合会（总商会）,主席（会长）,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.puerw.cn/content/202603/16/c480138.html,
3369,FC2515-P23-R0327,云南,327,REUSED_SEALED_EVIDENCE_U:0055:3249:ANG-1368,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3370,FC2515-P23-R0328,云南,328,REUSED_SEALED_EVIDENCE_U:0055:3250:ANG-1370,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3371,FC2515-P23-R0331,云南,331,REUSED_SEALED_EVIDENCE_U:0055:3251:ANG-1369,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_CPPCC_ROLE_HIT_WITHOUT_SAFE_FEDERATION_IDENTITY_BRIDGE
3372,FC2515-P23-R0335,云南,335,REUSED_SEALED_EVIDENCE_U:0055:3252:ANG-1433,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
