queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3901,FC2515-P27-R0101,内蒙古,101,REUSED_SEALED_EVIDENCE_U:0065:3853:ANG-1700,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_INNER_MONGOLIA_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3902,FC2515-P27-R0103,内蒙古,103,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1661,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3903,FC2515-P27-R0105,内蒙古,105,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1727,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3904,FC2515-P27-R0107,内蒙古,107,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1726,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3905,FC2515-P27-R0108,内蒙古,108,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1721,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3906,FC2515-P27-R0110,内蒙古,110,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1719,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3907,FC2515-P27-R0112,内蒙古,112,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1685,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3908,FC2515-P27-R0113,内蒙古,113,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1658,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3909,FC2515-P27-R0114,内蒙古,114,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1659,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
3910,FC2515-P27-R0115,内蒙古,115,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1660,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_PUBLIC_SEARCH_NO_SAFE_SOURCE_PERSON_TO_CURRENT_ROLE_BRIDGE
