queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3061,FC2515-P21-R0478,四川,478,REUSED_SEALED_EVIDENCE_U:0047:2790:ANG-1323,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0047:q2790
3062,FC2515-P21-R0479,四川,479,REUSED_SEALED_EVIDENCE_U:0049:2907:ANG-1276,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2907
3063,FC2515-P21-R0480,四川,480,REUSED_SEALED_EVIDENCE_C:0047:2793:ANG-1306,海天集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.nbd.com.cn/articles/2026-03-04/4279502.html,
3064,FC2515-P21-R0483,四川,483,REUSED_SEALED_EVIDENCE_U:0049:2908:ANG-1345,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2908
3065,FC2515-P21-R0487,四川,487,REUSED_SEALED_EVIDENCE_U:0049:2909:ANG-1272,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2909
3066,FC2515-P21-R0488,四川,488,REUSED_SEALED_EVIDENCE_U:0049:2910:ANG-1221,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2910
3067,FC2515-P21-R0490,四川,490,REUSED_SEALED_EVIDENCE_U:0049:2911:ANG-1241,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2911
3068,FC2515-P21-R0491,四川,491,REUSED_SEALED_EVIDENCE_U:0049:2912:ANG-1240,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2912
3069,FC2515-P21-R0492,四川,492,REUSED_SEALED_EVIDENCE_C:0049:2913:ANG-1239,德阳市工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.sctyzx.gov.cn/gdtzgz/202601/54320077.html,
3070,FC2515-P21-R0497,四川,497,REUSED_SEALED_EVIDENCE_U:0049:2914:ANG-1346,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2914
3071,FC2515-P21-R0500,四川,500,REUSED_SEALED_EVIDENCE_C:0047:2787:ANG-1319,中诚投建工集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,C,https://www.sohu.com/a/1001364124_121106884,
3072,FC2515-P21-R0501,四川,501,REUSED_SEALED_EVIDENCE_C:0049:2915:ANG-1320,资阳市工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.sctyzx.gov.cn/zy/202601/54320078.html,
3073,FC2515-P21-R0502,四川,502,REUSED_SEALED_EVIDENCE_C:0047:2794:ANG-1214,四川金象赛瑞化工股份有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://cbgc.scol.com.cn/news/7276658,
3074,FC2515-P21-R0504,四川,504,REUSED_SEALED_EVIDENCE_U:0047:2773:ANG-1216,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0047:q2773
3075,FC2515-P21-R0505,四川,505,REUSED_SEALED_EVIDENCE_C:0047:2799:ANG-1218,四川省工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml,
3076,FC2515-P21-R0508,四川,508,REUSED_SEALED_EVIDENCE_U:0049:2916:ANG-1215,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2916
3077,FC2515-P21-R0511,四川,511,REUSED_SEALED_EVIDENCE_C:0049:2917:ANG-1217,凉山州工商业联合会,党组书记,CURRENT_ORG_TITLE_CONFIRMED,C,https://www.sohu.com/a/1009924870_121106884,
3078,FC2515-P21-R0515,四川,515,REUSED_SEALED_EVIDENCE_U:0049:2918:ANG-1351,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2918
3079,FC2515-P21-R0516,四川,516,REUSED_SEALED_EVIDENCE_U:0047:2781:ANG-1350,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0047:q2781
3080,FC2515-P21-R0517,四川,517,REUSED_SEALED_EVIDENCE_U:0049:2919:ANG-1348,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2919
3081,FC2515-P21-R0519,四川,519,REUSED_SEALED_EVIDENCE_U:0049:2920:ANG-1349,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2920
3082,FC2515-P21-R0522,四川,522,REUSED_SEALED_EVIDENCE_C:0049:2921:ANG-1247,遂宁市工商业联合会,主席、总商会会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.sctyzx.gov.cn/ddhz/202606/54321662.html,
3083,FC2515-P21-R0523,四川,523,REUSED_SEALED_EVIDENCE_U:0049:2922:ANG-1246,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2922
3084,FC2515-P21-R0526,四川,526,REUSED_SEALED_EVIDENCE_C:0049:2923:ANG-1353,凉山州工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://liangshan.scol.com.cn/ttxw/202604/83243837.html,
3085,FC2515-P21-R0528,四川,528,REUSED_SEALED_EVIDENCE_U:0049:2924:ANG-1322,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2924
3086,FC2515-P21-R0531,四川,531,REUSED_SEALED_EVIDENCE_U:0049:2925:ANG-1277,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2925
3087,FC2515-P21-R0538,四川,538,REUSED_SEALED_EVIDENCE_U:0049:2926:ANG-1238,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2926
3088,FC2515-P21-R0542,四川,542,REUSED_SEALED_EVIDENCE_U:0049:2927:ANG-1237,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0049:q2927
