queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
2581,FC2515-P20-R0040,海南,40,FRESH_BRIDGED_EVIDENCE:ANG-1145,海南传味文昌鸡产业股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://static.nfnews.com/content/202601/28/c12119614.html,
2582,FC2515-P20-R0041,海南,41,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1136,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2583,FC2515-P20-R0042,海南,42,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1110,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2584,FC2515-P20-R0043,海南,43,FRESH_BRIDGED_EVIDENCE:ANG-1166,海南省工商业联合会,党组成员、专职秘书长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-05-16/doc-inhyankm2703181.shtml,
2585,FC2515-P20-R0044,海南,44,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1154,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2586,FC2515-P20-R0045,海南,45,REUSED_SEALED_EVIDENCE_C:0043:2564:ANG-1151,海南国际文化艺术品交易中心股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_ct/202506/t20250603_313514.html,
2587,FC2515-P20-R0046,海南,46,REUSED_SEALED_EVIDENCE_U:0043:2555:ANG-1152,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2555
2588,FC2515-P20-R0047,海南,47,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1153,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2589,FC2515-P20-R0048,海南,48,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1156,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2590,FC2515-P20-R0049,海南,49,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1157,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2591,FC2515-P20-R0050,海南,50,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1168,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2592,FC2515-P20-R0051,海南,51,REUSED_SEALED_EVIDENCE_C:0043:2550:ANG-1193,海南省营商环境建设厅,厅长,CURRENT_ORG_TITLE_CONFIRMED,B,https://hnxwfbt.hinews.cn/xinwen/show-3157.html,
2593,FC2515-P20-R0053,海南,53,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1158,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2594,FC2515-P20-R0054,海南,54,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1170,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2595,FC2515-P20-R0055,海南,55,REUSED_SEALED_EVIDENCE_C:0043:2577:ANG-1169,海南现代科技集团有限公司,常务副总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/roll/2025-07-25/doc-infhsmty5046615.shtml,
2596,FC2515-P20-R0056,海南,56,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1110,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2597,FC2515-P20-R0057,海南,57,REUSED_SEALED_EVIDENCE_U:0043:2558:ANG-1127,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2558
2598,FC2515-P20-R0058,海南,58,REUSED_SEALED_EVIDENCE_U:0043:2560:ANG-1103,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2560
2599,FC2515-P20-R0059,海南,59,REUSED_SEALED_EVIDENCE_C:0043:2546:ANG-1102,安徽省人民政府,副省长,CURRENT_ORG_TITLE_CONFIRMED,B,https://slcyfh.mem.gov.cn/xxfb/xydt/202602/t20260228_595677.html,
2600,FC2515-P20-R0061,海南,61,REUSED_SEALED_EVIDENCE_U:0043:2579:ANG-1116,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2579
2601,FC2515-P20-R0062,海南,62,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1117,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2602,FC2515-P20-R0063,海南,63,REUSED_SEALED_EVIDENCE_C:0043:2552:ANG-1107,海南省医药行业协会,会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://amr.hainan.gov.cn/himpa/ywdt/gzdt/202603/t20260319_4045457.html,
2603,FC2515-P20-R0064,海南,64,REUSED_SEALED_EVIDENCE_C:0043:2553:ANG-1106,中视集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_ct/202505/t20250513_313470.html,
2604,FC2515-P20-R0065,海南,65,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1105,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2605,FC2515-P20-R0066,海南,66,REUSED_SEALED_EVIDENCE_U:0043:2576:ANG-1108,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2576
2606,FC2515-P20-R0067,海南,67,REUSED_SEALED_EVIDENCE_C:0043:2571:ANG-1109,海南葫芦娃药业集团股份有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,A,https://dataclouds.cninfo.com.cn/shgonggao/hsomarket/2026/20260511/9c5bffbe0f804379b8f92d7f2b43a1cc.PDF,
2607,FC2515-P20-R0068,海南,68,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1148,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2608,FC2515-P20-R0069,海南,69,REUSED_SEALED_EVIDENCE_U:0043:2567:ANG-1165,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2567
2609,FC2515-P20-R0071,海南,71,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1114,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2610,FC2515-P20-R0072,海南,72,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1101,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2611,FC2515-P20-R0073,海南,73,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1136,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2612,FC2515-P20-R0074,海南,74,REUSED_SEALED_EVIDENCE_C:0043:2563:ANG-1132,海南一龄医疗产业发展有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.10100.com/article/114611303,
2613,FC2515-P20-R0075,海南,75,REUSED_SEALED_EVIDENCE_C:0043:2570:ANG-1135,海南金盘智能科技股份有限公司,董事、高级副总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://epaper.cs.com.cn/zgzqb/html/2025-02/26/nw.D110000zgzqb_20250226_1-B016.htm,
2614,FC2515-P20-R0076,海南,76,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1128,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2615,FC2515-P20-R0077,海南,77,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1129,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2616,FC2515-P20-R0078,海南,78,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1130,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2617,FC2515-P20-R0079,海南,79,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1133,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2618,FC2515-P20-R0080,海南,80,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1134,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2619,FC2515-P20-R0081,海南,81,REUSED_SEALED_EVIDENCE_C:0043:2561:ANG-1131,海南省湖南商会,会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.soucoc.com/zixun/shanghuihao/20260113/hao17683257675400.html,
2620,FC2515-P20-R0082,海南,82,REUSED_SEALED_EVIDENCE_U:0043:2562:ANG-1137,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2562
2621,FC2515-P20-R0083,海南,83,REUSED_SEALED_EVIDENCE_U:0043:2568:ANG-1139,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2568
2622,FC2515-P20-R0084,海南,84,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1138,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2623,FC2515-P20-R0085,海南,85,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1111,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2624,FC2515-P20-R0086,海南,86,REUSED_SEALED_EVIDENCE_U:0043:2554:ANG-1112,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2554
2625,FC2515-P20-R0087,海南,87,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1104,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2626,FC2515-P20-R0088,海南,88,REUSED_SEALED_EVIDENCE_U:0043:2574:ANG-1149,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2574
2627,FC2515-P20-R0089,海南,89,REUSED_SEALED_EVIDENCE_U:0043:2575:ANG-1115,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2575
2628,FC2515-P20-R0090,海南,90,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1123,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2629,FC2515-P20-R0091,海南,91,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1119,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2630,FC2515-P20-R0092,海南,92,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1121,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2631,FC2515-P20-R0093,海南,93,REUSED_SEALED_EVIDENCE_C:0043:2557:ANG-1122,海南金畅现代物流中心有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html,
2632,FC2515-P20-R0094,海南,94,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1120,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2633,FC2515-P20-R0095,海南,95,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1180,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2634,FC2515-P20-R0096,海南,96,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1178,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2635,FC2515-P20-R0097,海南,97,REUSED_SEALED_EVIDENCE_U:0043:2578:ANG-1179,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2578
2636,FC2515-P20-R0098,海南,98,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1185,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2637,FC2515-P20-R0099,海南,99,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1177,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2638,FC2515-P20-R0100,海南,100,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1186,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2639,FC2515-P20-R0101,海南,101,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1183,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2640,FC2515-P20-R0102,海南,102,REUSED_SEALED_EVIDENCE_U:0043:2551:ANG-1182,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2551
