queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
721,FC2515-P11-R0022,浙江,22,胡季强,副主席,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,胡季强,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial federation page directly names the person and current role; source mapping uses name+province+federation context and preserves distinct person_id values.
722,FC2515-P11-R0023,浙江,23,陈仲尼,副主席,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈仲尼,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial federation page directly names the person and current role; source mapping uses name+province+federation context and preserves distinct person_id values.
723,FC2515-P11-R0024,浙江,24,王达武,副主席,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,王达武,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial federation page directly names the person and current role; source mapping uses name+province+federation context and preserves distinct person_id values.
724,FC2515-P11-R0025,浙江,25,叶辽宁,副主席,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,叶辽宁,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial federation page directly names the person and current role; source mapping uses name+province+federation context and preserves distinct person_id values.
725,FC2515-P11-R0026,浙江,26,徐国龙,副会长,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,徐国龙,中共浙江省委金融委员会办公室 / 中共浙江省委金融工作委员会,常务副主任 / 常务副书记,CURRENT_ORG_TITLE_CONFIRMED,government_official,A,浙江省委金融办公开活动材料,https://sjrb.zj.gov.cn/art/2026/3/19/art_1370340_58717113.html,2026-03-19,,2022 ACFIC Zhejiang election roster anchors 徐国龙; 2026 Zhejiang financial-office evidence supplies the current role.
726,FC2515-P11-R0027,浙江,27,蔡晓春,副会长,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,蔡晓春,浙商研究中心,副主任,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,财通证券公开材料,https://www.ctsec.com/company/detail/9317507,2026-03-27,,2022 ACFIC Zhejiang election roster anchors 蔡晓春; current role is refreshed from 2026 evidence rather than carrying the old federation title.
727,FC2515-P11-R0028,浙江,28,徐燕峰,副会长,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,徐燕峰,浙江省农业农村厅,副厅长,CURRENT_ORG_TITLE_CONFIRMED,government_official,A,中国水稻研究所公开活动材料,https://cnrri.caas.cn/bsdt/607b21a0282747a28403d60661cc5233.htm,2026-06-10,,2022 ACFIC Zhejiang election roster anchors 徐燕峰; 2026 official material confirms the current role.
728,FC2515-P11-R0029,浙江,29,元成茂,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,元成茂,浙江省工商业联合会 / 浙江省商会,党组成员、副主席 / 副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official page supersedes the stale source role and directly gives current federation/chamber roles.
729,FC2515-P11-R0030,浙江,30,林建良,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,林建良,浙江省工商业联合会 / 浙江省商会,党组成员、副主席 / 副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official page supersedes the stale source role and directly gives current federation/chamber roles.
730,FC2515-P11-R0031,浙江,31,吕晓峰,副会长,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吕晓峰,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,Zhejiang current-role targeted verification,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,吕晓峰 is anchored by the 2022 ACFIC Zhejiang election roster but is absent from the live 2026 provincial federation leadership page; no safe replacement current role was established.,Public current evidence was reviewed; no current organization/title is asserted without a sufficient identity bridge.
731,FC2515-P11-R0032,浙江,32,励行根,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,励行根,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
732,FC2515-P11-R0033,浙江,33,王振滔,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,王振滔,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
733,FC2515-P11-R0034,浙江,34,潘建清,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,潘建清,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
734,FC2515-P11-R0035,浙江,35,仇建平,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,仇建平,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
735,FC2515-P11-R0036,浙江,36,邵法平,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,邵法平,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
736,FC2515-P11-R0037,浙江,37,蒋晓萌,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,蒋晓萌,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
737,FC2515-P11-R0038,浙江,38,余震,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,余震,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
738,FC2515-P11-R0039,浙江,39,庄伟意,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,庄伟意,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
739,FC2515-P11-R0040,浙江,40,陈保华,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈保华,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
740,FC2515-P11-R0041,浙江,41,陶晓莺,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陶晓莺,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
741,FC2515-P11-R0042,浙江,42,高兴江,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,高兴江,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
742,FC2515-P11-R0043,浙江,43,田宁,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,田宁,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
743,FC2515-P11-R0044,浙江,44,张林松,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,张林松,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
744,FC2515-P11-R0045,浙江,45,陈频,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈频,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
745,FC2515-P11-R0046,浙江,46,詹洪良,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,詹洪良,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
746,FC2515-P11-R0047,浙江,47,张亚波,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,张亚波,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
747,FC2515-P11-R0048,浙江,48,刘启宏,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,刘启宏,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
748,FC2515-P11-R0049,浙江,49,胡兴荣,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,胡兴荣,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
749,FC2515-P11-R0050,浙江,50,方毅,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,方毅,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
750,FC2515-P11-R0051,浙江,51,黄军民,副会长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,黄军民,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
751,FC2515-P11-R0052,浙江,52,宋立,秘书长,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,宋立,浙江省工商业联合会 / 浙江省商会,党组成员、秘书长 / 秘书长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official page directly confirms current secretary-general roles.
752,FC2515-P11-R0053,浙江,53,丁列明,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,丁列明,贝达药业股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,丁列明：加快发展生物医药新兴支柱产业,https://www.qxzh.zj.cn/art/2026/3/19/art_1228998548_58937010.html,2026-03-19,,"2026 Zhejiang public material identifies 丁列明 as 全国政协委员、杭州市工商联副主席、贝达药业董事长, providing province+federation+enterprise identity context."
753,FC2515-P11-R0054,浙江,54,丁泽成,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,丁泽成,浙江亚厦装饰股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,listed_company_filing,A,浙江亚厦装饰股份有限公司2025年年度报告,https://static.cninfo.com.cn/finalpage/2026-04-28/1225218703.PDF,2026-04-28,,The 2026-filed annual report itself states 丁泽成 is 浙江省工商联常务委员会委员 and current 亚厦股份董事长.
754,FC2515-P11-R0055,浙江,55,王炜,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,王炜,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,B,Zhejiang current-role targeted verification,https://www.zjfic.org.cn/,2026-09-20,王炜 is a high-frequency name; targeted Zhejiang/federation searches did not provide enough disambiguating keys for a current organization/title.,Public current evidence was reviewed; no current organization/title is asserted without a sufficient identity bridge.
755,FC2515-P11-R0056,浙江,56,王文胜,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,王文胜,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,B,Zhejiang current-role targeted verification,https://www.zjfic.org.cn/,2026-09-20,王文胜 is a high-frequency name; current web hits did not supply federation/province/organization-history linkage sufficient for a safe assignment.,Public current evidence was reviewed; no current organization/title is asserted without a sufficient identity bridge.
756,FC2515-P11-R0057,浙江,57,王世民,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,王世民,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial federation page directly names the person and current role; source mapping uses name+province+federation context and preserves distinct person_id values.
757,FC2515-P11-R0058,浙江,58,王达武,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,王达武,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial federation page directly names the person and current role; source mapping uses name+province+federation context and preserves distinct person_id values.
758,FC2515-P11-R0059,浙江,59,王克飞,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,王克飞,西子清洁能源装备制造股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,王克飞董事长荣获科创之星,https://www.xizice.com/news/831.html,2026-01-26,,"Enterprise-official evidence confirms 王克飞 as current 西子洁能董事长; Zhejiang entrepreneur-association context separately identifies him as 浙江省工商联常委, avoiding a name-only match."
759,FC2515-P11-R0060,浙江,60,王建云,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,王建云,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,B,Zhejiang current-role targeted verification,https://news.sina.com.cn/sx/2026-04-19/detail-inhuznpc9299936.shtml,2026-09-20,"A 2026 report names a 宁波市工商联党组书记王建云, but the source row explicitly records 王建云(女) and no reliable bridge proves identity; the same-name role is rejected.",Public current evidence was reviewed; no current organization/title is asserted without a sufficient identity bridge.
760,FC2515-P11-R0061,浙江,61,王建沂,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,王建沂,富通集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,富通集团董事长王建沂相关公开材料,https://www.cwc.net.cn/tradeleads/show-8401.html,2026-03-11,,Reuses already sealed q701 current-role evidence only after the same Zhejiang federation source identity is closed; distinct person_id is preserved.
761,FC2515-P11-R0062,浙江,62,王轶磊,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,王轶磊,广宇集团股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,广宇集团2026年投资者网上集体接待日通知,https://www.sohu.com/a/1019929094_115377,2026-05-08,,The Zhejiang federation changeover context links 王轶磊 to 广宇集团; 2026 filing-based coverage confirms his current chair role.
762,FC2515-P11-R0063,浙江,63,王振滔,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,王振滔,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official provincial chamber page directly names the person as current vice-chair; distinct source person_id is preserved.
