queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
4081,FC2515-P28-R0046,广西,46,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1808,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4082,FC2515-P28-R0047,广西,47,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1787,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4083,FC2515-P28-R0048,广西,48,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1798,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4084,FC2515-P28-R0049,广西,49,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1756,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4085,FC2515-P28-R0050,广西,50,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1785,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4086,FC2515-P28-R0051,广西,51,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1761,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
4087,FC2515-P28-R0052,广西,52,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1802,柳州市工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.lztz.gov.cn/gzsx/202604/t20260427_3745336.html,
4088,FC2515-P28-R0053,广西,53,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1825,柳州市工商业联合会,党组书记,CURRENT_ORG_TITLE_CONFIRMED,A,https://lztz.gov.cn/gzsx/202607/t20260715_3773529.html,
4089,FC2515-P28-R0054,广西,54,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR+CURRENT_2026_BRIDGED_ROLE:ANG-1782,桂林市工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-05-23/doc-inhywcxs5487324.shtml,
4090,FC2515-P28-R0055,广西,55,OFFICIAL_ACFIC_2023_SOURCE_ANCHOR_UNRESOLVED:ANG-1791,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2023_GUANGXI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
