queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
3661,FC2515-P25-R0421,甘肃,421,REUSED_SEALED_EVIDENCE_C:0058:3463:ANG-1489,甘肃省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-03-19/doc-inhrnvit6936475.shtml,
3662,FC2515-P25-R0422,甘肃,422,REUSED_SEALED_EVIDENCE_C:0059:3527:ANG-1583,甘肃省福建商会,会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://m.sohu.com/a/1000033898_121106869,
3663,FC2515-P25-R0423,甘肃,423,REUSED_SEALED_EVIDENCE_U:0059:3499:ANG-1491,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3664,FC2515-P25-R0424,甘肃,424,REUSED_SEALED_EVIDENCE_U:0059:3482:ANG-1545,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3665,FC2515-P25-R0425,甘肃,425,REUSED_SEALED_EVIDENCE_C:0059:3490:ANG-1537,甘肃省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,B,https://gansu.gscn.com.cn/system/2026/08/25/013545837.shtml,
3666,FC2515-P26-R0002,青海,2,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+CURRENT_ACFIC_2026_SAME_FEDERATION_ROLE:ANG-1613,青海省工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/gdgslgz/qh/bjgslgz/202605/t20260514_326080.html,
3667,FC2515-P26-R0003,青海,3,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1588,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_QINGHAI_NPC_ROLE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3668,FC2515-P26-R0004,青海,4,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1638,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3669,FC2515-P26-R0005,青海,5,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1633,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3670,FC2515-P26-R0006,青海,6,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1627,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_QINGHAI_SCIENCE_ASSOC_ROLE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3671,FC2515-P26-R0007,青海,7,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1625,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2025_FEDERATION_ROLE_NOT_CURRENT_2026_ENOUGH
3672,FC2515-P26-R0008,青海,8,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1638,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3673,FC2515-P26-R0009,青海,9,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1633,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3674,FC2515-P26-R0010,青海,10,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1627,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,CURRENT_2026_QINGHAI_SCIENCE_ASSOC_ROLE_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3675,FC2515-P26-R0011,青海,11,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1625,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2025_FEDERATION_ROLE_NOT_CURRENT_2026_ENOUGH
3676,FC2515-P26-R0012,青海,12,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1604,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3677,FC2515-P26-R0013,青海,13,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1591,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3678,FC2515-P26-R0014,青海,14,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1596,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3679,FC2515-P26-R0015,青海,15,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1628,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3680,FC2515-P26-R0016,青海,16,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR+CURRENT_2026_AUTH_MEDIA_SAME_FEDERATION_ROLE:ANG-1636,青海省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.ctnews.com.cn/dongtai/content/2026-03/13/content_184982.html,
3681,FC2515-P26-R0017,青海,17,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1643,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3682,FC2515-P26-R0018,青海,18,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1626,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
3683,FC2515-P26-R0019,青海,19,OFFICIAL_ACFIC_2022_SOURCE_ANCHOR_UNRESOLVED:ANG-1609,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,OFFICIAL_2022_QINGHAI_IDENTITY_ANCHOR_BUT_NO_SUFFICIENT_CURRENT_2026_BRIDGED_ORG_TITLE_EVIDENCE
