queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
2821	FC2515-P21-R0056	丁兆	ANG-1194	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			CURRENT_COMPANY_HIT_UNBRIDGED_TO_SOURCE_IDENTITY
2822	FC2515-P21-R0057	马君	ANG-1342	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2823	FC2515-P21-R0058	马婧	ANG-1343	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2824	FC2515-P21-R0059	马春霞	ANG-1344	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2825	FC2515-P21-R0060	王荔	ANG-1286	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2826	FC2515-P21-R0061	王虹	ANG-1287	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2827	FC2515-P21-R0062	王剑	ANG-1281	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2804	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2828	FC2515-P21-R0063	王永存	ANG-1285	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2829	FC2515-P21-R0064	王有治	ANG-1283	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2817	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2830	FC2515-P21-R0065	王启刚	ANG-1282	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
