queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
841,FC2515-P11-R0148,浙江,148,林福江,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,林福江,中共台州市委统一战线工作部 / 台州市工商业联合会,副部长 / 党组书记,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,林福江：弘扬垦荒精神 赓续“五大”血脉 以台州民营经济的硬核力量勇当先行者,https://www.zjfic.org.cn/col/col1620074/art/2026/art_e1c07b54f3a54f1a8bf67757b9d81f62.html,2026-03-30,,Current Zhejiang federation official article directly identifies 林福江 as 台州市委统战部副部长、市工商联党组书记; historical provincial standing-committee identity supplies the role-history anchor.
842,FC2515-P11-R0149,浙江,149,金罕岗,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,金罕岗,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,"金罕岗 is confirmed in the official 2022 Zhejiang federation roster, but targeted 2026 public research did not establish a sufficiently specific current organization/title with a safe identity bridge.","Current public sources were searched using federation/province/business/public-role context. No current organization/title is asserted where only a same-name, stale, or region-mismatched hit could be found."
843,FC2515-P11-R0150,浙江,150,周志刚,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,周志刚,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,"周志刚 is confirmed in the official 2022 Zhejiang federation roster, but targeted 2026 public research did not establish a sufficiently specific current organization/title with a safe identity bridge.","Current public sources were searched using federation/province/business/public-role context. No current organization/title is asserted where only a same-name, stale, or region-mismatched hit could be found."
844,FC2515-P11-R0151,浙江,151,周金法,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,周金法,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,"周金法 is confirmed in the official 2022 Zhejiang federation roster, but targeted 2026 public research did not establish a sufficiently specific current organization/title with a safe identity bridge.","Current public sources were searched using federation/province/business/public-role context. No current organization/title is asserted where only a same-name, stale, or region-mismatched hit could be found."
845,FC2515-P11-R0152,浙江,152,周晓峰,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,周晓峰,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,"周晓峰 is confirmed in the official 2022 Zhejiang federation roster, but targeted 2026 public research did not establish a sufficiently specific current organization/title with a safe identity bridge.","Current public sources were searched using federation/province/business/public-role context. No current organization/title is asserted where only a same-name, stale, or region-mismatched hit could be found."
846,FC2515-P11-R0153,浙江,153,宗馥莉,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,宗馥莉,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official Zhejiang federation leadership page directly names this current vice-chair. Mapping uses name+province+federation context and preserves the source person_id.
847,FC2515-P11-R0154,浙江,154,项建忠,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,项建忠,浙江通力传动科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,government_official,A,浙江温州：瑞安着力破解“企业缺人、学生缺练”矛盾,https://chinajob.mohrss.gov.cn/c/2026-09-02/588686.shtml,2026-09-02,,MOHRSS China Employment Network current report directly names 项建忠 as 浙江通力传动科技股份有限公司董事长. Name+Zhejiang/Wenzhou organization-region+historical federation context closes identity.
848,FC2515-P11-R0155,浙江,155,项炯炯,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,项炯炯,荣盛石化股份有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,加拿大总理卡尼会见荣盛石化总经理项炯炯,https://www.cnrspc.com/newsinfo/10952850.html,2026-01-19,,"Current company-official article directly identifies 项炯炯 as 荣盛石化总经理; uncommon name, Zhejiang company region and historical provincial federation context close identity without name-only inference."
849,FC2515-P11-R0156,浙江,156,赵小敏,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,赵小敏,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,"赵小敏 is confirmed in the official 2022 Zhejiang federation roster, but targeted 2026 public research did not establish a sufficiently specific current organization/title with a safe identity bridge.","Current public sources were searched using federation/province/business/public-role context. No current organization/title is asserted where only a same-name, stale, or region-mismatched hit could be found."
850,FC2515-P11-R0157,浙江,157,胡兴荣,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,胡兴荣,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official Zhejiang chamber leadership page directly names this current vice-chair. Mapping uses name+province+federation context and preserves the source person_id.
851,FC2515-P11-R0158,浙江,158,胡季强,常委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,胡季强,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Live official Zhejiang federation leadership page directly names this current vice-chair. Mapping uses name+province+federation context and preserves the source person_id.
852,FC2515-P11-R0159,浙江,159,胡柏剡,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,胡柏剡,浙江新和成股份有限公司,副董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,government_official,A,韩雪松陈立军会见浙江新和成股份有限公司胡柏剡一行,https://www.suihua.gov.cn/sh/bdyw/202601/c12_225871.shtml,2026-01-29,,Current municipal-government report explicitly identifies 胡柏剡 as 浙江新和成股份有限公司副董事长、总裁; Zhejiang enterprise context and historical federation identity align.
853,FC2515-P11-R0160,浙江,160,胡煜鐄,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,胡煜鐄,德力西集团有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,圆满收官“十四五” | 德力西集团召开2025年度总结表彰大会,https://www.delixi.com/xwzx/16502,2026-01-28,,DeLiXi official 2026 annual meeting article repeatedly identifies 胡煜鐄 as 集团总裁; historical Zhejiang federation identity and enterprise region context close identity.
854,FC2515-P11-R0161,浙江,161,南君侠,常委,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,南君侠,正泰集团股份有限公司,总裁助理,CURRENT_ORG_TITLE_CONFIRMED,official_conference_material,B,我校组织校友企业家参与“问道名企”活动 南存辉、王文、葛益平授课,https://www.wzbc.edu.cn/Art/Art_46/Art_46_137976.aspx,2026-04-11,,"Current institutional conference report identifies 南君侠 simultaneously as 全国温州商会总会新生代温商工作委员会会长、正泰集团总裁助理, providing chamber+enterprise context rather than a name-only match."
