queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
2641,FC2515-P20-R0103,海南,103,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1181,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2642,FC2515-P20-R0104,海南,104,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1184,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2643,FC2515-P20-R0105,海南,105,REUSED_SEALED_EVIDENCE_C:0043:2547:ANG-1143,海南省工商业联合会,党组书记,CURRENT_ORG_TITLE_CONFIRMED,A,https://tzb.hainanu.edu.cn/info/1010/5667.htm,
2644,FC2515-P20-R0106,海南,106,REUSED_SEALED_EVIDENCE_C:0043:2549:ANG-1140,海南省工商业联合会,党组成员、专职副主席,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-05-23/doc-inhyvtiv7198440.shtml,
2645,FC2515-P20-R0107,海南,107,REUSED_SEALED_EVIDENCE_C:0044:2581:ANG-1145,海南传味文昌鸡产业股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://static.nfnews.com/content/202601/28/c12119614.html,
2646,FC2515-P20-R0108,海南,108,FRESH_BRIDGED_EVIDENCE:ANG-1142,三亚市工商业联合会,党组书记,CURRENT_ORG_TITLE_CONFIRMED,A,https://tzb.sanya.gov.cn/tzbsite/fgjj/202605/d841a8115a754b548a04bd9360edffd7.shtml,
2647,FC2515-P20-R0109,海南,109,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1141,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2648,FC2515-P20-R0110,海南,110,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1144,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2649,FC2515-P20-R0111,海南,111,FRESH_BRIDGED_EVIDENCE:ANG-1113,海南勤富食品股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/jjxw/2026-01-31/doc-inhkexuh9681069.shtml,
2650,FC2515-P20-R0112,海南,112,REUSED_SEALED_EVIDENCE_U:0043:2572:ANG-1167,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2572
2651,FC2515-P20-R0113,海南,113,REUSED_SEALED_EVIDENCE_U:0043:2566:ANG-1162,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2566
2652,FC2515-P20-R0114,海南,114,FRESH_BRIDGED_EVIDENCE:ANG-1176,海南椰国食品有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.cppcc.gov.cn/dfzx/202608/t20260813_906399.html,
2653,FC2515-P20-R0115,海南,115,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1175,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2654,FC2515-P20-R0116,海南,116,REUSED_SEALED_EVIDENCE_U:0043:2573:ANG-1146,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2573
2655,FC2515-P20-R0117,海南,117,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1125,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2656,FC2515-P20-R0118,海南,118,REUSED_SEALED_EVIDENCE_U:0043:2580:ANG-1124,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2580
2657,FC2515-P20-R0119,海南,119,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1173,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2658,FC2515-P20-R0120,海南,120,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1172,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2659,FC2515-P20-R0121,海南,121,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1171,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2660,FC2515-P20-R0123,海南,123,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1174,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2661,FC2515-P20-R0124,海南,124,REUSED_SEALED_EVIDENCE_C:0043:2565:ANG-1190,海南海丰渔业发展集团有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html,
2662,FC2515-P20-R0125,海南,125,REUSED_SEALED_EVIDENCE_U:0043:2548:ANG-1191,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0043:q2548
2663,FC2515-P20-R0126,海南,126,FRESH_IDENTITY_ANCHOR_UNRESOLVED:ANG-1188,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
